weighting,variable_x,variable_y,pairwise_n,correlation
observation,mb_duration_median_seconds,emotion_relief,56232,0.02606209386
observation,mb_duration_median_seconds,emotion_remorse,56232,0.0504428384
observation,mb_duration_median_seconds,emotion_sadness,56232,0.05453117616
observation,mb_duration_median_seconds,emotion_surprise,56232,0.02782492
observation,mb_duration_median_seconds,emotion_neutral,56232,0.00601567607
observation,mb_duration_median_seconds,sentiment_negative,56232,0.05810979306
observation,mb_duration_median_seconds,sentiment_neutral,56232,-0.02445678369
observation,mb_duration_median_seconds,sentiment_positive,56232,-0.03001833103
observation,ll_sexual_content,ll_violence,64422,0.08672064796
observation,ll_sexual_content,ll_explicit_language,64422,0.3524380482
observation,ll_sexual_content,ll_substance_use,64422,0.1555114471
observation,ll_sexual_content,detox_toxicity,64422,0.3976640107
observation,ll_sexual_content,detox_severe_toxicity,64422,0.4919639859
observation,ll_sexual_content,detox_obscene,64422,0.4575077847
observation,ll_sexual_content,detox_threat,64422,0.3471824967
observation,ll_sexual_content,detox_insult,64422,0.362688882
observation,ll_sexual_content,detox_identity_attack,64422,0.4323901534
observation,ll_sexual_content,detox_sexual_explicit,64422,0.5988926741
observation,ll_sexual_content,emotion_admiration,64422,0.1669749009
observation,ll_sexual_content,emotion_amusement,64422,0.1451797248
observation,ll_sexual_content,emotion_anger,64422,0.1838880668
observation,ll_sexual_content,emotion_annoyance,64422,0.0479219841
observation,ll_sexual_content,emotion_approval,64422,0.114882344
observation,ll_sexual_content,emotion_caring,64422,-0.02558737723
observation,ll_sexual_content,emotion_confusion,64422,-0.07378920795
observation,ll_sexual_content,emotion_curiosity,64422,0.0386254609
observation,ll_sexual_content,emotion_desire,64422,0.02275382361
observation,ll_sexual_content,emotion_disappointment,64422,-0.2271777338
observation,ll_sexual_content,emotion_disapproval,64422,-0.06945927616
observation,ll_sexual_content,emotion_disgust,64422,0.06788060488
observation,ll_sexual_content,emotion_embarrassment,64422,-0.1451274478
observation,ll_sexual_content,emotion_excitement,64422,0.1964676403
observation,ll_sexual_content,emotion_fear,64422,-0.2254998445
observation,ll_sexual_content,emotion_gratitude,64422,-0.04793606242
observation,ll_sexual_content,emotion_grief,64422,-0.2868662684
observation,ll_sexual_content,emotion_joy,64422,0.1225473139
observation,ll_sexual_content,emotion_love,64422,0.1841427972
observation,ll_sexual_content,emotion_nervousness,64422,-0.2745445302
observation,ll_sexual_content,emotion_optimism,64422,-0.1161772011
observation,ll_sexual_content,emotion_pride,64422,0.01822985126
observation,ll_sexual_content,emotion_realization,64422,-0.362324248
observation,ll_sexual_content,emotion_relief,64422,-0.2354751958
observation,ll_sexual_content,emotion_remorse,64422,-0.225611732
observation,ll_sexual_content,emotion_sadness,64422,-0.2697712415
observation,ll_sexual_content,emotion_surprise,64422,-0.0998462821
observation,ll_sexual_content,emotion_neutral,64422,0.003290660526
observation,ll_sexual_content,sentiment_negative,64422,-0.1467184049
observation,ll_sexual_content,sentiment_neutral,64422,0.1114423211
observation,ll_sexual_content,sentiment_positive,64422,0.1162819303
observation,ll_violence,ll_explicit_language,64422,0.3167938629
observation,ll_violence,ll_substance_use,64422,0.3207546853
observation,ll_violence,detox_toxicity,64422,0.3914329719
observation,ll_violence,detox_severe_toxicity,64422,0.38243248
observation,ll_violence,detox_obscene,64422,0.3408277112
observation,ll_violence,detox_threat,64422,0.4370787839
observation,ll_violence,detox_insult,64422,0.3655407862
observation,ll_violence,detox_identity_attack,64422,0.3761093816
observation,ll_violence,detox_sexual_explicit,64422,0.2822634256
observation,ll_violence,emotion_admiration,64422,-0.1899904362
observation,ll_violence,emotion_amusement,64422,0.05352308583
observation,ll_violence,emotion_anger,64422,0.3113962141
observation,ll_violence,emotion_annoyance,64422,0.3335356862
observation,ll_violence,emotion_approval,64422,-0.2022926662
observation,ll_violence,emotion_caring,64422,-0.1131515989
observation,ll_violence,emotion_confusion,64422,0.006554419251
observation,ll_violence,emotion_curiosity,64422,-0.01397552665
observation,ll_violence,emotion_desire,64422,-0.1571074518
observation,ll_violence,emotion_disappointment,64422,0.1231424998
observation,ll_violence,emotion_disapproval,64422,0.1491522615
observation,ll_violence,emotion_disgust,64422,0.3040626956
observation,ll_violence,emotion_embarrassment,64422,0.2001798937
observation,ll_violence,emotion_excitement,64422,-0.1996975116
observation,ll_violence,emotion_fear,64422,0.1339273557
observation,ll_violence,emotion_gratitude,64422,-0.2051113822
observation,ll_violence,emotion_grief,64422,0.01214697399
observation,ll_violence,emotion_joy,64422,-0.2059205626
observation,ll_violence,emotion_love,64422,-0.2268139534
observation,ll_violence,emotion_nervousness,64422,0.01612260136
observation,ll_violence,emotion_optimism,64422,-0.1647524009
observation,ll_violence,emotion_pride,64422,-0.1145650478
observation,ll_violence,emotion_realization,64422,-0.00105418332
observation,ll_violence,emotion_relief,64422,-0.1500984799
observation,ll_violence,emotion_remorse,64422,-0.06931928752
observation,ll_violence,emotion_sadness,64422,0.05354109219
observation,ll_violence,emotion_surprise,64422,-0.003867342668
observation,ll_violence,emotion_neutral,64422,0.1462271739
observation,ll_violence,sentiment_negative,64422,0.2999764898
observation,ll_violence,sentiment_neutral,64422,-0.1198184991
observation,ll_violence,sentiment_positive,64422,-0.237293065
observation,ll_explicit_language,ll_substance_use,64422,0.3971384059
observation,ll_explicit_language,detox_toxicity,64422,0.6215382694
observation,ll_explicit_language,detox_severe_toxicity,64422,0.6528638841
observation,ll_explicit_language,detox_obscene,64422,0.6749718405
observation,ll_explicit_language,detox_threat,64422,0.5030779767
observation,ll_explicit_language,detox_insult,64422,0.6199996944
observation,ll_explicit_language,detox_identity_attack,64422,0.5988849923
observation,ll_explicit_language,detox_sexual_explicit,64422,0.5693116761
observation,ll_explicit_language,emotion_admiration,64422,-0.1415423404
observation,ll_explicit_language,emotion_amusement,64422,0.2052948313
observation,ll_explicit_language,emotion_anger,64422,0.3251525326
observation,ll_explicit_language,emotion_annoyance,64422,0.4240682635
observation,ll_explicit_language,emotion_approval,64422,-0.07622592165
observation,ll_explicit_language,emotion_caring,64422,-0.2080461035
observation,ll_explicit_language,emotion_confusion,64422,-0.0009050726071
observation,ll_explicit_language,emotion_curiosity,64422,0.02343219777
observation,ll_explicit_language,emotion_desire,64422,-0.255320833
observation,ll_explicit_language,emotion_disappointment,64422,-0.0009179161451
observation,ll_explicit_language,emotion_disapproval,64422,0.1798553931
observation,ll_explicit_language,emotion_disgust,64422,0.2250417265
observation,ll_explicit_language,emotion_embarrassment,64422,0.1030471433
observation,ll_explicit_language,emotion_excitement,64422,-0.1465092023
observation,ll_explicit_language,emotion_fear,64422,-0.1592508946
observation,ll_explicit_language,emotion_gratitude,64422,-0.2800423289
observation,ll_explicit_language,emotion_grief,64422,-0.2551078429
observation,ll_explicit_language,emotion_joy,64422,-0.1717905699
observation,ll_explicit_language,emotion_love,64422,-0.2813495898
observation,ll_explicit_language,emotion_nervousness,64422,-0.2080186833
observation,ll_explicit_language,emotion_optimism,64422,-0.2486153631
observation,ll_explicit_language,emotion_pride,64422,-0.1529433113
observation,ll_explicit_language,emotion_realization,64422,-0.1601676903
observation,ll_explicit_language,emotion_relief,64422,-0.2706202929
observation,ll_explicit_language,emotion_remorse,64422,-0.2676807901
observation,ll_explicit_language,emotion_sadness,64422,-0.1743254242
observation,ll_explicit_language,emotion_surprise,64422,-0.1195424645
observation,ll_explicit_language,emotion_neutral,64422,0.2301448976
observation,ll_explicit_language,sentiment_negative,64422,0.1809456651
observation,ll_explicit_language,sentiment_neutral,64422,0.09156327619
observation,ll_explicit_language,sentiment_positive,64422,-0.2051484633
observation,ll_substance_use,detox_toxicity,64422,0.2934404522
observation,ll_substance_use,detox_severe_toxicity,64422,0.3247259147
observation,ll_substance_use,detox_obscene,64422,0.312707843
observation,ll_substance_use,detox_threat,64422,0.2475329217
observation,ll_substance_use,detox_insult,64422,0.2870609472
observation,ll_substance_use,detox_identity_attack,64422,0.3368265531
observation,ll_substance_use,detox_sexual_explicit,64422,0.2641799314
observation,ll_substance_use,emotion_admiration,64422,-0.09479210032
observation,ll_substance_use,emotion_amusement,64422,0.2567952115
observation,ll_substance_use,emotion_anger,64422,0.002480122904
observation,ll_substance_use,emotion_annoyance,64422,0.1820771771
observation,ll_substance_use,emotion_approval,64422,-0.04691868293
observation,ll_substance_use,emotion_caring,64422,-0.3381036195
observation,ll_substance_use,emotion_confusion,64422,-0.0684019542
observation,ll_substance_use,emotion_curiosity,64422,-0.07854968771
observation,ll_substance_use,emotion_desire,64422,-0.2634846927
observation,ll_substance_use,emotion_disappointment,64422,-0.07427726681
observation,ll_substance_use,emotion_disapproval,64422,-0.02063672303
observation,ll_substance_use,emotion_disgust,64422,0.03864385092
observation,ll_substance_use,emotion_embarrassment,64422,0.03429499991
observation,ll_substance_use,emotion_excitement,64422,-0.03065734989
observation,ll_substance_use,emotion_fear,64422,-0.1889343646
observation,ll_substance_use,emotion_gratitude,64422,-0.1937329299
observation,ll_substance_use,emotion_grief,64422,-0.2574178662
observation,ll_substance_use,emotion_joy,64422,-0.03511592817
observation,ll_substance_use,emotion_love,64422,-0.3122917213
observation,ll_substance_use,emotion_nervousness,64422,-0.2076264715
observation,ll_substance_use,emotion_optimism,64422,-0.2210801388
observation,ll_substance_use,emotion_pride,64422,-0.04074203363
observation,ll_substance_use,emotion_realization,64422,-0.03368715263
observation,ll_substance_use,emotion_relief,64422,-0.1272964551
observation,ll_substance_use,emotion_remorse,64422,-0.3114831225
observation,ll_substance_use,emotion_sadness,64422,-0.2126633741
observation,ll_substance_use,emotion_surprise,64422,-0.04919403845
observation,ll_substance_use,emotion_neutral,64422,0.2820377697
observation,ll_substance_use,sentiment_negative,64422,0.125852179
observation,ll_substance_use,sentiment_neutral,64422,-0.07077227022
observation,ll_substance_use,sentiment_positive,64422,-0.06802435134
observation,detox_toxicity,detox_severe_toxicity,64426,0.9056414587
observation,detox_toxicity,detox_obscene,64426,0.9469295043
observation,detox_toxicity,detox_threat,64426,0.8288260615
observation,detox_toxicity,detox_insult,64426,0.9636578286
observation,detox_toxicity,detox_identity_attack,64426,0.7936569092
observation,detox_toxicity,detox_sexual_explicit,64426,0.8013599518
observation,detox_toxicity,emotion_admiration,64426,-0.1642306176
observation,detox_toxicity,emotion_amusement,64426,0.1981614386
observation,detox_toxicity,emotion_anger,64426,0.4892597026
observation,detox_toxicity,emotion_annoyance,64426,0.4823941337
observation,detox_toxicity,emotion_approval,64426,-0.1692905847
observation,detox_toxicity,emotion_caring,64426,-0.1487651224
observation,detox_toxicity,emotion_confusion,64426,0.02231634824
observation,detox_toxicity,emotion_curiosity,64426,0.05127315186
observation,detox_toxicity,emotion_desire,64426,-0.1811380932
observation,detox_toxicity,emotion_disappointment,64426,0.04556869056
observation,detox_toxicity,emotion_disapproval,64426,0.2103485848
observation,detox_toxicity,emotion_disgust,64426,0.3779166695
observation,detox_toxicity,emotion_embarrassment,64426,0.1729419607
observation,detox_toxicity,emotion_excitement,64426,-0.1517983532
observation,detox_toxicity,emotion_fear,64426,-0.05301370572
observation,detox_toxicity,emotion_gratitude,64426,-0.2726220311
observation,detox_toxicity,emotion_grief,64426,-0.1673463396
observation,detox_toxicity,emotion_joy,64426,-0.1867484768
observation,detox_toxicity,emotion_love,64426,-0.1843165771
observation,detox_toxicity,emotion_nervousness,64426,-0.1419355171
observation,detox_toxicity,emotion_optimism,64426,-0.2627196142
observation,detox_toxicity,emotion_pride,64426,-0.1672904206
observation,detox_toxicity,emotion_realization,64426,-0.1918668441
observation,detox_toxicity,emotion_relief,64426,-0.3130314094
observation,detox_toxicity,emotion_remorse,64426,-0.1844867897
observation,detox_toxicity,emotion_sadness,64426,-0.09725404809
observation,detox_toxicity,emotion_surprise,64426,-0.07556736455
observation,detox_toxicity,emotion_neutral,64426,0.1234490423
observation,detox_toxicity,sentiment_negative,64426,0.2463281348
observation,detox_toxicity,sentiment_neutral,64426,0.02446657234
observation,detox_toxicity,sentiment_positive,64426,-0.2457664449
observation,detox_severe_toxicity,detox_obscene,64426,0.9398148992
observation,detox_severe_toxicity,detox_threat,64426,0.7953049892
observation,detox_severe_toxicity,detox_insult,64426,0.8361340958
observation,detox_severe_toxicity,detox_identity_attack,64426,0.8769529591
observation,detox_severe_toxicity,detox_sexual_explicit,64426,0.918335403
observation,detox_severe_toxicity,emotion_admiration,64426,-0.07869471077
observation,detox_severe_toxicity,emotion_amusement,64426,0.2094464944
observation,detox_severe_toxicity,emotion_anger,64426,0.4182793524
observation,detox_severe_toxicity,emotion_annoyance,64426,0.3846071123
observation,detox_severe_toxicity,emotion_approval,64426,-0.103503224
observation,detox_severe_toxicity,emotion_caring,64426,-0.1652611816
observation,detox_severe_toxicity,emotion_confusion,64426,-0.01357819733
observation,detox_severe_toxicity,emotion_curiosity,64426,0.03504418646
observation,detox_severe_toxicity,emotion_desire,64426,-0.1687138568
observation,detox_severe_toxicity,emotion_disappointment,64426,-0.0427536264
observation,detox_severe_toxicity,emotion_disapproval,64426,0.1372880616
observation,detox_severe_toxicity,emotion_disgust,64426,0.312487278
observation,detox_severe_toxicity,emotion_embarrassment,64426,0.09155676246
observation,detox_severe_toxicity,emotion_excitement,64426,-0.07118720897
observation,detox_severe_toxicity,emotion_fear,64426,-0.114072801
observation,detox_severe_toxicity,emotion_gratitude,64426,-0.2221614751
observation,detox_severe_toxicity,emotion_grief,64426,-0.2316865553
observation,detox_severe_toxicity,emotion_joy,64426,-0.1202587674
observation,detox_severe_toxicity,emotion_love,64426,-0.1233817241
observation,detox_severe_toxicity,emotion_nervousness,64426,-0.2126705564
observation,detox_severe_toxicity,emotion_optimism,64426,-0.2602001362
observation,detox_severe_toxicity,emotion_pride,64426,-0.1253651233
observation,detox_severe_toxicity,emotion_realization,64426,-0.2533955946
observation,detox_severe_toxicity,emotion_relief,64426,-0.3250710488
observation,detox_severe_toxicity,emotion_remorse,64426,-0.2358815735
observation,detox_severe_toxicity,emotion_sadness,64426,-0.1715958457
observation,detox_severe_toxicity,emotion_surprise,64426,-0.08752561213
observation,detox_severe_toxicity,emotion_neutral,64426,0.1237004081
observation,detox_severe_toxicity,sentiment_negative,64426,0.1483203821
observation,detox_severe_toxicity,sentiment_neutral,64426,0.0154436684
observation,detox_severe_toxicity,sentiment_positive,64426,-0.1325433074
observation,detox_obscene,detox_threat,64426,0.7911743111
observation,detox_obscene,detox_insult,64426,0.8938479675
observation,detox_obscene,detox_identity_attack,64426,0.7573968633
observation,detox_obscene,detox_sexual_explicit,64426,0.8706890034
observation,detox_obscene,emotion_admiration,64426,-0.1207864878
observation,detox_obscene,emotion_amusement,64426,0.2128493116
observation,detox_obscene,emotion_anger,64426,0.4508683592
observation,detox_obscene,emotion_annoyance,64426,0.4356526151
observation,detox_obscene,emotion_approval,64426,-0.1277856031
observation,detox_obscene,emotion_caring,64426,-0.1572310318
observation,detox_obscene,emotion_confusion,64426,0.02412816293
observation,detox_obscene,emotion_curiosity,64426,0.06423735729
observation,detox_obscene,emotion_desire,64426,-0.1655832972
observation,detox_obscene,emotion_disappointment,64426,0.0028054864
observation,detox_obscene,emotion_disapproval,64426,0.1816755051
observation,detox_obscene,emotion_disgust,64426,0.3388041434
observation,detox_obscene,emotion_embarrassment,64426,0.1348843075
observation,detox_obscene,emotion_excitement,64426,-0.09606693524
observation,detox_obscene,emotion_fear,64426,-0.08885072086
observation,detox_obscene,emotion_gratitude,64426,-0.243360157
observation,detox_obscene,emotion_grief,64426,-0.2053400806
observation,detox_obscene,emotion_joy,64426,-0.1441538199
observation,detox_obscene,emotion_love,64426,-0.1507897235
observation,detox_obscene,emotion_nervousness,64426,-0.1702904868
observation,detox_obscene,emotion_optimism,64426,-0.2551732991
observation,detox_obscene,emotion_pride,64426,-0.1504199871
observation,detox_obscene,emotion_realization,64426,-0.2238288953
observation,detox_obscene,emotion_relief,64426,-0.3125027017
observation,detox_obscene,emotion_remorse,64426,-0.2081906958
observation,detox_obscene,emotion_sadness,64426,-0.1386894758
observation,detox_obscene,emotion_surprise,64426,-0.07329350661
observation,detox_obscene,emotion_neutral,64426,0.1125533069
observation,detox_obscene,sentiment_negative,64426,0.178284255
observation,detox_obscene,sentiment_neutral,64426,0.04598193791
observation,detox_obscene,sentiment_positive,64426,-0.1796057622
observation,detox_threat,detox_insult,64426,0.729627137
observation,detox_threat,detox_identity_attack,64426,0.6821617656
observation,detox_threat,detox_sexual_explicit,64426,0.6946571782
observation,detox_threat,emotion_admiration,64426,-0.1589078957
observation,detox_threat,emotion_amusement,64426,0.1331263561
observation,detox_threat,emotion_anger,64426,0.4055939801
observation,detox_threat,emotion_annoyance,64426,0.3721740816
observation,detox_threat,emotion_approval,64426,-0.1544339146
observation,detox_threat,emotion_caring,64426,-0.06527335815
observation,detox_threat,emotion_confusion,64426,-0.02873809698
observation,detox_threat,emotion_curiosity,64426,0.0305734808
observation,detox_threat,emotion_desire,64426,-0.08170759344
observation,detox_threat,emotion_disappointment,64426,-0.002235649875
observation,detox_threat,emotion_disapproval,64426,0.1272585271
observation,detox_threat,emotion_disgust,64426,0.3102515672
observation,detox_threat,emotion_embarrassment,64426,0.08205472511
observation,detox_threat,emotion_excitement,64426,-0.1171599051
observation,detox_threat,emotion_fear,64426,-0.01360575937
observation,detox_threat,emotion_gratitude,64426,-0.2147699726
observation,detox_threat,emotion_grief,64426,-0.1430650411
observation,detox_threat,emotion_joy,64426,-0.169561377
observation,detox_threat,emotion_love,64426,-0.1507449541
observation,detox_threat,emotion_nervousness,64426,-0.1172988171
observation,detox_threat,emotion_optimism,64426,-0.1716661875
observation,detox_threat,emotion_pride,64426,-0.1511283334
observation,detox_threat,emotion_realization,64426,-0.2302184463
observation,detox_threat,emotion_relief,64426,-0.2774257592
observation,detox_threat,emotion_remorse,64426,-0.1633699113
observation,detox_threat,emotion_sadness,64426,-0.08567210804
observation,detox_threat,emotion_surprise,64426,-0.1107792041
observation,detox_threat,emotion_neutral,64426,0.1315567298
observation,detox_threat,sentiment_negative,64426,0.1591039631
observation,detox_threat,sentiment_neutral,64426,0.05001241278
observation,detox_threat,sentiment_positive,64426,-0.1723656268
observation,detox_insult,detox_identity_attack,64426,0.7875396727
observation,detox_insult,detox_sexual_explicit,64426,0.7283987457
observation,detox_insult,emotion_admiration,64426,-0.1668387597
observation,detox_insult,emotion_amusement,64426,0.2030175609
observation,detox_insult,emotion_anger,64426,0.4816027221
observation,detox_insult,emotion_annoyance,64426,0.5036582043
observation,detox_insult,emotion_approval,64426,-0.1756356712
observation,detox_insult,emotion_caring,64426,-0.1626426192
observation,detox_insult,emotion_confusion,64426,0.01895183438
observation,detox_insult,emotion_curiosity,64426,0.03978705796
observation,detox_insult,emotion_desire,64426,-0.2223001246
observation,detox_insult,emotion_disappointment,64426,0.06812794182
observation,detox_insult,emotion_disapproval,64426,0.2282762851
observation,detox_insult,emotion_disgust,64426,0.3714000913
observation,detox_insult,emotion_embarrassment,64426,0.1945298001
observation,detox_insult,emotion_excitement,64426,-0.1772508666
observation,detox_insult,emotion_fear,64426,-0.06284990363
observation,detox_insult,emotion_gratitude,64426,-0.2951707775
observation,detox_insult,emotion_grief,64426,-0.1579974787
observation,detox_insult,emotion_joy,64426,-0.1944447182
observation,detox_insult,emotion_love,64426,-0.2151896133
observation,detox_insult,emotion_nervousness,64426,-0.1388219344
observation,detox_insult,emotion_optimism,64426,-0.2871244453
observation,detox_insult,emotion_pride,64426,-0.1645613677
observation,detox_insult,emotion_realization,64426,-0.162541019
observation,detox_insult,emotion_relief,64426,-0.2960317613
observation,detox_insult,emotion_remorse,64426,-0.1848642471
observation,detox_insult,emotion_sadness,64426,-0.08535519801
observation,detox_insult,emotion_surprise,64426,-0.07410032745
observation,detox_insult,emotion_neutral,64426,0.1432264646
observation,detox_insult,sentiment_negative,64426,0.2869024234
observation,detox_insult,sentiment_neutral,64426,0.005326150597
observation,detox_insult,sentiment_positive,64426,-0.2758054967
observation,detox_identity_attack,detox_sexual_explicit,64426,0.7977319983
observation,detox_identity_attack,emotion_admiration,64426,-0.08538100562
observation,detox_identity_attack,emotion_amusement,64426,0.2250038957
observation,detox_identity_attack,emotion_anger,64426,0.357005875
observation,detox_identity_attack,emotion_annoyance,64426,0.3738661357
observation,detox_identity_attack,emotion_approval,64426,-0.1156781452
observation,detox_identity_attack,emotion_caring,64426,-0.2234670657
observation,detox_identity_attack,emotion_confusion,64426,-0.04477363728
observation,detox_identity_attack,emotion_curiosity,64426,-0.002068721254
observation,detox_identity_attack,emotion_desire,64426,-0.2489013914
observation,detox_identity_attack,emotion_disappointment,64426,-0.05036130265
observation,detox_identity_attack,emotion_disapproval,64426,0.1230492946
observation,detox_identity_attack,emotion_disgust,64426,0.2697535694
observation,detox_identity_attack,emotion_embarrassment,64426,0.0835157632
observation,detox_identity_attack,emotion_excitement,64426,-0.1012982488
observation,detox_identity_attack,emotion_fear,64426,-0.1458996429
observation,detox_identity_attack,emotion_gratitude,64426,-0.2653621551
observation,detox_identity_attack,emotion_grief,64426,-0.2501239439
observation,detox_identity_attack,emotion_joy,64426,-0.137198761
observation,detox_identity_attack,emotion_love,64426,-0.1950000243
observation,detox_identity_attack,emotion_nervousness,64426,-0.2467507523
observation,detox_identity_attack,emotion_optimism,64426,-0.3204750229
observation,detox_identity_attack,emotion_pride,64426,-0.1268195776
observation,detox_identity_attack,emotion_realization,64426,-0.2272028875
observation,detox_identity_attack,emotion_relief,64426,-0.3221506221
observation,detox_identity_attack,emotion_remorse,64426,-0.2836999935
observation,detox_identity_attack,emotion_sadness,64426,-0.1881566365
observation,detox_identity_attack,emotion_surprise,64426,-0.09770328011
observation,detox_identity_attack,emotion_neutral,64426,0.2078248212
observation,detox_identity_attack,sentiment_negative,64426,0.1918652314
observation,detox_identity_attack,sentiment_neutral,64426,-0.007458647599
observation,detox_identity_attack,sentiment_positive,64426,-0.1616015245
observation,detox_sexual_explicit,emotion_admiration,64426,-0.0009121618558
observation,detox_sexual_explicit,emotion_amusement,64426,0.2006386058
observation,detox_sexual_explicit,emotion_anger,64426,0.3749211629
observation,detox_sexual_explicit,emotion_annoyance,64426,0.2964975147
observation,detox_sexual_explicit,emotion_approval,64426,-0.05342413408
observation,detox_sexual_explicit,emotion_caring,64426,-0.1194485855
observation,detox_sexual_explicit,emotion_confusion,64426,-0.01600285429
observation,detox_sexual_explicit,emotion_curiosity,64426,0.05038482697
observation,detox_sexual_explicit,emotion_desire,64426,-0.1002488547
observation,detox_sexual_explicit,emotion_disappointment,64426,-0.08323147183
observation,detox_sexual_explicit,emotion_disapproval,64426,0.09148319123
observation,detox_sexual_explicit,emotion_disgust,64426,0.2707790127
observation,detox_sexual_explicit,emotion_embarrassment,64426,0.03870007962
observation,detox_sexual_explicit,emotion_excitement,64426,0.005460098265
observation,detox_sexual_explicit,emotion_fear,64426,-0.1358236078
observation,detox_sexual_explicit,emotion_gratitude,64426,-0.1698097436
observation,detox_sexual_explicit,emotion_grief,64426,-0.2356393122
observation,detox_sexual_explicit,emotion_joy,64426,-0.04933082362
observation,detox_sexual_explicit,emotion_love,64426,-0.00687758393
observation,detox_sexual_explicit,emotion_nervousness,64426,-0.2205141747
observation,detox_sexual_explicit,emotion_optimism,64426,-0.2293491456
observation,detox_sexual_explicit,emotion_pride,64426,-0.09625639728
observation,detox_sexual_explicit,emotion_realization,64426,-0.2913911237
observation,detox_sexual_explicit,emotion_relief,64426,-0.3157733535
observation,detox_sexual_explicit,emotion_remorse,64426,-0.2138628583
observation,detox_sexual_explicit,emotion_sadness,64426,-0.1846922864
observation,detox_sexual_explicit,emotion_surprise,64426,-0.08314628757
observation,detox_sexual_explicit,emotion_neutral,64426,0.06063306556
observation,detox_sexual_explicit,sentiment_negative,64426,0.06201692337
observation,detox_sexual_explicit,sentiment_neutral,64426,0.06021831955
observation,detox_sexual_explicit,sentiment_positive,64426,-0.06598169973
observation,emotion_admiration,emotion_amusement,64426,0.1121845484
observation,emotion_admiration,emotion_anger,64426,-0.3309063136
observation,emotion_admiration,emotion_annoyance,64426,-0.5796405672
observation,emotion_admiration,emotion_approval,64426,0.6183629287
observation,emotion_admiration,emotion_caring,64426,0.1675619436
observation,emotion_admiration,emotion_confusion,64426,-0.2241003457
observation,emotion_admiration,emotion_curiosity,64426,-0.07585348656
observation,emotion_admiration,emotion_desire,64426,0.1715381718
observation,emotion_admiration,emotion_disappointment,64426,-0.4262627032
observation,emotion_admiration,emotion_disapproval,64426,-0.4053601886
observation,emotion_admiration,emotion_disgust,64426,-0.3486072688
observation,emotion_admiration,emotion_embarrassment,64426,-0.4091686594
observation,emotion_admiration,emotion_excitement,64426,0.6780249748
observation,emotion_admiration,emotion_fear,64426,-0.2303151941
observation,emotion_admiration,emotion_gratitude,64426,0.5261589327
observation,emotion_admiration,emotion_grief,64426,-0.1437615839
observation,emotion_admiration,emotion_joy,64426,0.6571634042
observation,emotion_admiration,emotion_love,64426,0.5978664327
observation,emotion_admiration,emotion_nervousness,64426,-0.2153949374
observation,emotion_admiration,emotion_optimism,64426,0.25843107
observation,emotion_admiration,emotion_pride,64426,0.6821618812
observation,emotion_admiration,emotion_realization,64426,-0.2385743307
observation,emotion_admiration,emotion_relief,64426,0.2712884179
observation,emotion_admiration,emotion_remorse,64426,-0.1294443461
observation,emotion_admiration,emotion_sadness,64426,-0.3193634096
observation,emotion_admiration,emotion_surprise,64426,0.03981961214
observation,emotion_admiration,emotion_neutral,64426,-0.4604323751
observation,emotion_admiration,sentiment_negative,64426,-0.4325956885
observation,emotion_admiration,sentiment_neutral,64426,-0.1452899235
observation,emotion_admiration,sentiment_positive,64426,0.5118523866
observation,emotion_amusement,emotion_anger,64426,-0.1030649609
observation,emotion_amusement,emotion_annoyance,64426,-0.02086777084
observation,emotion_amusement,emotion_approval,64426,-0.1616063397
observation,emotion_amusement,emotion_caring,64426,-0.4493675823
observation,emotion_amusement,emotion_confusion,64426,-0.111120593
observation,emotion_amusement,emotion_curiosity,64426,-0.05268919747
observation,emotion_amusement,emotion_desire,64426,-0.3099514892
observation,emotion_amusement,emotion_disappointment,64426,-0.2209612256
observation,emotion_amusement,emotion_disapproval,64426,-0.2698695199
observation,emotion_amusement,emotion_disgust,64426,0.01229903508
observation,emotion_amusement,emotion_embarrassment,64426,0.1445012678
observation,emotion_amusement,emotion_excitement,64426,0.3561818576
observation,emotion_amusement,emotion_fear,64426,-0.1757399385
observation,emotion_amusement,emotion_gratitude,64426,-0.005995913279
observation,emotion_amusement,emotion_grief,64426,-0.1873751126
observation,emotion_amusement,emotion_joy,64426,0.485642729
observation,emotion_amusement,emotion_love,64426,-0.1531420378
observation,emotion_amusement,emotion_nervousness,64426,-0.1394690821
observation,emotion_amusement,emotion_optimism,64426,-0.2975707023
observation,emotion_amusement,emotion_pride,64426,0.1701914428
observation,emotion_amusement,emotion_realization,64426,-0.0384198377
observation,emotion_amusement,emotion_relief,64426,0.07908937014
observation,emotion_amusement,emotion_remorse,64426,-0.2833559403
observation,emotion_amusement,emotion_sadness,64426,-0.2340111696
observation,emotion_amusement,emotion_surprise,64426,0.2032090299
observation,emotion_amusement,emotion_neutral,64426,0.06395331561
observation,emotion_amusement,sentiment_negative,64426,-0.1090503892
observation,emotion_amusement,sentiment_neutral,64426,-0.05621068446
observation,emotion_amusement,sentiment_positive,64426,0.1437826756
observation,emotion_anger,emotion_annoyance,64426,0.7984470455
observation,emotion_anger,emotion_approval,64426,-0.3839299011
observation,emotion_anger,emotion_caring,64426,0.1265670187
observation,emotion_anger,emotion_confusion,64426,0.2129466922
observation,emotion_anger,emotion_curiosity,64426,0.1217461465
observation,emotion_anger,emotion_desire,64426,0.00032845109
observation,emotion_anger,emotion_disappointment,64426,0.4970890246
observation,emotion_anger,emotion_disapproval,64426,0.6758711065
